word,pos,dfns
challenge,n,In act or statement of defiance; a call to confrontation
challenge,n,A demand for explanation or justification; a calling into question
challenge,n,A sentry's call to an unknown party for proper identification
challenge,n,A test of one's abilities or resources in a demanding but stimulating undertaking
challenge,n,A claim that a vote is invalid or that a voter is unqualified
challenge,n,A formal objection to the inclusion of a prospective jury in a jury
challenge,n,"A legal case testing the validity of an action taken, particularly by the government"
challenge,n,The induction or evaluation of an immune response in an organism by administration of a specific antigen to which it has been sensitive
challenge,mainly tr,to invite or summon
challenge,mainly tr,to call  into question; dispute
challenge,mainly tr,to make demands on; stimulate
challenge,mainly tr,to order (a person) to halt and be identified or to give a password
challenge,mainly tr,to make formal objection to (a jury or jury)
challenge,mainly tr,to lay claim to
challenge,mainly tr,hunting (of a hound) to cry out on first encountering the scent of a quarry
challenge,mainly tr,to inject (an experimental animal immunised with a test substance) with disease microorganisms to test for immunity to the disease
challenge,n ,"a summons to engage in contest, as of skill or strength"
challenge,n ,something that by its nature or character serves as a serious test
challenge,n ,"a call to fight, as in a duel"
challenge,n ,"a demand to explain, justify, etc"
challenge,n ,difficulty in a job or undertaking that is stimulating to one engaged in it
challenge,n ,the demand of a military sentry for identification or a countersign
challenge,n ,a formal objection to the qualifications of a jury or jury
challenge,n ,the assertion that a vote is invalid or that a voter is not legally qualified
challenge,n ,the assessment of a specific function in an organism by exposing it to a provocative substance or activity
challenge,,Any process carried out by one unit or person with the object of ascertaining the friendly or hostile character or identity of another
champion,n,One that wins first place or first prize in a competition
champion,n,One that is clearly superior or has the attributes of a winner
champion,n,In ardent defender or supporter of a cause or another person
champion,n,One who fights; a warrior
champion,n,a person who has defeated all others in a competition
champion,n,"a plant or animal that wins first place in a show, etc"
champion,n,a person who depends a person or cause
champion,n,"(formerly) a warrior or knight who did battle for another, esp a king or queen, to defend their rights or honour"
champion,n ,a person who has defeated all competing opponents so as to hold first place
champion,n ,anything that takes first place in competition
champion,n ,an animal that has won a certain number of points in officially recognized shows
champion,n ,a person who fights for or depends any person or cause
champion,n ,a fighter or warrior
chance,,luck or fortune; a risk or hazard; accident; fortify
chance,n,The unknown and predictable element in happening that seems to have no assignable cause
chance,n,A force assumed to cause events that cannot be foreseen or controlled; luck
chance,n,often chances The likelihood of something happening; possibility or probability
chance,n,In accidental or predictable event
chance,n,A favorable set of circumstances; an opportunity
chance,n,A risk or hazard; a gamble
chance,n,A ruffle or lottery ticket
chance,n,In opportunity to make a stout or an assist that counts as an error if unsuccessful
chance,n,"the unknown and predictable element that causes an event to result in a certain way rather than another, spoken of as a real force"
chance,n,fortune; luck; fate
chance,n,an opportunity or occasion
chance,n,a risk; gamble
chance,n,the extent to which an event is likely to occur; probability
chance,n,"an predicted event, esp a fortunate one"
chance,n,an unlucky event; misha
chance,n,accidentally
chance,n,perhaps
chance,n,chances are… the chances are… it is likely …
chance,n,on the chance acting on the possibility; in case
chance,n,the main chance the opportunity for personal gain
chance,n ,the predictable and uncontrollable element of an occurrence
chance,n ,luck or fortune
chance,n ,a possibility or probability of anything happening
chance,n ,an opportunity
chance,n ,a risk or hazard
chance,n ,a ticket in a lottery or prize drawing
chance,n ,"chances, probability"
chance,n ,an unfortunate event; misha
chance,,See also gambling
change,,To cause to be different
change,,To give a completely different form or appearance to; transform
change,,"To lay aside, abandon, or leave for another; switch"
change,,To transfer from  to another
change,vb,to make or become different; alter
change,vb,to replace with or exchange for another
change,vb,to give and receive  in return; interchange
change,vb,to give or receive  in exchange for the equivalent sum in a smaller denomination or different currency
change,vb,to remove or replace the coverings of
change,vb,(of the moon) to pass from one phase to the following one
change,vb,to operate (the gear lever of a motor vehicle) in order to alter the gear ratio
change,vb,to alight from  and board another
change,vb,"change face to rotate the telescope of a surveying instrument through 180° horizontally and vertically, taking a second fighting of the same object in order to reduce error"
change,vb,"change feet  to put on different shoes, boots, etc"
change,vb,to deploy (a force in the field) so that its main weight of weapons points in another direction
change,vb,"to alter one's attitude, opinion, etc"
change,vb,change hands to pass from one owner to another
change,vb,change one's mind to alter one's decision or opinion
change,vb,change one's tune to alter one's attitude or tone of speech
change,vt ,to make different in form
change,vt ,to exchange for another or others
change,vt ,to give and take reciprocal
change,vt ,to transfer from one  to another
change,vt ,to give or get smaller money in exchange for
change,vt ,to give or get foreign money in exchange for
change,vt ,to remove and replace the coverings or garments of
change,,anabolism
change,,the metallic process in which energy is liberated for use in work
change,,"change in form, structure, appearance, etc"
change,,the principle or concept of growth and change in nature
change,Mathematics,change or peal of bells; a change of clothing [modern]
change,,"Miles Dictionary, st Edition"
channel,n,The bed of a stream or river
channel,n,"The deeper part of a river or harbor, especially a deep navigable passage"
channel,n,"A broad strait, especially one that connect two seas"
channel,n,"A trench, furrow, or groove"
channel,n,A tubular passage for liquid; a conduct
channel,n,A course or pathway through which information is transmitted
channel,n,often channels A route of communication or access
channel,n,"In communications theory, a gesture, action, sound, written or spoken word, or visual image used in transmitting information"
channel,n,"A specified frequency band for the transmission and reception of electromagnetic signals, as for television signals"
channel,n,"A continuous program of audit or video content distributed by a television, radio, or internet broadcast"
channel,n,A company or other entity presenting such content
channel,n,A chatrov on an online network
channel,n,The medium through which a spirit guide purportedly communicates with the physical world
channel,n,A rolled metal bar with a bracket-shaped section
channel,n,See  ion channel
channel,n,See  protein channel
channel,Nautical,A wood or steel ledge projecting from a sailing ship's sides to spread the shouts and keep them clear of the gunwales
channel,n,a broad strait connecting two areas of sea
channel,n,"the bed or course of a river, stream, or canal"
channel,n,a navigable course through a body of water
channel,n,"a means or agency of access, communication, etc"
channel,n,a course into which something can be directed or moved
channel,n,"a band of radio frequencies assigned for a particular purpose, esp the broadcasting of a television signal"
channel,n,a path for an electromagnetic signal
channel,n,"a thin semiconductor layer between the source and drain of a field-effect translator, the conductance of which is controlled by the gate voltage"
channel,n,a tubular or trough-shaped passage for fluids
