word,pos,dfns
climate,noun,"the average course or condition of the weather at a place usually over a period of years as exhibited by temperature, wind velocity, and precipitation: the prevailing set of conditions (as of temperature and humidity) indoors"
climate,noun,the prevailing influence or environmental conditions characterizing a group or period : atmosphere
climb,verb,"to go upward with gradual or continuous progress : rise, ascend: to increase gradually: to slope upward"
climb,verb,to go upward or raise oneself especially by grasping or clutching with the hands: to ascend in growth (as by twining)
climb,verb,to go about or down usually by grasping or holding with the hands
climb,verb,to get into or out of clothing usually with some haste or effort
climb,verb,"to go upward on or along, to the top of, or over"
climb,verb,"to draw or pull oneself up, over, or to the top of by using hands and feet"
climb,verb,to grow up or over
climb,noun,a place where climbing is necessary to progress
climb,noun,"the act or an instance of climbing : rise, ascent"
clock,noun (1),a device other than a watch for indicating or measuring time commonly by means of hands moving on a dial
clock,noun (1),a registering device usually with a dial
clock,noun (1),time clock
clock,noun (1),a synchronizing device (as in a computer) that produces pulses at regular intervals
clock,noun (1),biological clock
clock,verb,to time with a stopwatch or by an electric timing device: to be timed at
clock,verb,to register on a mechanical recording device
clock,verb,to hit hard
clock,verb,"attain, realize"
clock,verb,to travel (a distance) over time: put in sense 3
clock,verb,to have a specified duration or speed
clock,verb,to register on a time sheet or time clock : punch
clock,noun (2),an ornamental figure on the ankle or side of a stocking or sock
close,verb,"to move so as to bar passage through something: to block against entry or passage: to deny access to: to suspend or stop the operations of: screen, exclude"
close,verb,to bring to an end or period: to terminate access to (a computer file or program): to conclude discussion or negotiation about
close,verb,"to bring or bind together the parts or edges of: to reduce to nil: to fill up (something, such as an opening): to make complete by circling or enveloping or by making continuous"
close,verb,"enclose, contain"
close,verb,"to contract, fold, swing, or slide so as to leave no opening: to cease operation"
close,verb,to come together : meet: to draw the free foot up to the supporting foot in dancing
close,verb,to come to an end or period
close,verb,to enter into or complete an agreement
close,verb,to reduce a gap
close,verb,to draw near: to engage in a struggle at close quarters : grapple
close,adjective,"being near in time, space, effect, or degree"
close,adjective,"intimate, familiar"
close,adjective,"strict, rigorous"
close,adjective,"very precise and attentive to details: marked by fidelity to an original: terse, compact"
close,adjective,decided or won by a narrow margin
close,adjective,very short or near to the surface: fitting tightly or exactly
close,adjective,confined or carefully guarded
close,adjective,having little space between items or units
close,adjective,hot and stuffy
close,adjective,difficult to obtain
close,adjective,not generous in giving or spending : tight
close,adjective,having no openings : closed
close,adjective,restricted to a privileged class
close,adjective,"secluded, secret: secretive"
close,adjective,high sense 13: formed with the tongue in a higher position than for the other vowel of a pair
close,adjective,characterized by liberal use especially of commas
close,adverb,in a close position or manner
close,noun (1),a coming or bringing to a conclusion: a conclusion or end in time or existence : cessation: the concluding passage (as of a speech or play)
close,noun (1),the conclusion of a musical strain or period : cadence
close,noun (1),the movement of the free foot in dancing toward or into contact with the supporting foot
close,noun (1),a hostile encounter
close,noun (2),the precinct (see precinct sense 2a) of a cathedral: an enclosed area
close,noun (2),a road closed at one end: a narrow passage leading from a street to a court and the houses within or to the common stairway of tenements
